"Country","State","City","Population","Latitude","Longitude","Elevation"
"Hungary","BacsKiskun","Lajosmizse",11292,47.03,19.55,1.3e2
"Hungary","JaszNagykunSzolnok","Tiszafured",11260,47.61,20.75,90.
"Hungary","Pest","Isaszeg",11250,47.53,19.400000000000002,1.8e2
"Hungary","Bekes","Mezobereny",11241,46.83,21.02,83.
"Hungary","Somogy","Marcali",11216,46.58,17.42,1.2e2
"Hungary","Fejer","Bicske",11072,47.480000000000004,18.63,1.8e2
"Hungary","BorsodAbaujZemplen","Edeleny",11037,48.300000000000004,20.740000000000002,1.3e2
"Hungary","Fejer","Gardony",10855,47.2,18.650000000000002,1.4e2
"Hungary","GyorMosonSopron","Csorna",10708,47.61,17.25,1.2e2
"Hungary","Vas","Celldomolk",10694,47.25,17.150000000000002,1.3e2
"Hungary","Pest","Budakalasz",10660,47.62,19.05,1.2e2
"Hungary","Baranya","Szigetvar",10572,46.050000000000004,17.81,1.1e2
"Hungary","GyorMosonSopron","Kapuvar",10458,47.6,17.04,1.2e2
"Hungary","Heves","Heves",10412,47.6,20.29,96.
"Hungary","Somogy","Nagyatad",10348,46.230000000000004,17.36,1.3e2
"Hungary","Pest","Rackeve",10276,47.17,18.93,94.
"Hungary","Pest","Solymar",10065,47.59,18.93,2.3e2
"Hungary","Pest","Tokol",10050,47.33,18.98,97.
"Hungary","JaszNagykunSzolnok","Turkeve",10016,47.1,20.740000000000002,81.
"Hungary","Bekes","Szeghalom",9985,47.03,21.17,84.
"Hungary","Pest","Kerepes",9873,47.59,19.22,2.2e2
"Hungary","JaszNagykunSzolnok","Jaszapati",9806,47.51,20.14,91.
"Hungary","Bekes","Sarkad",9731,46.74,21.39,85.
"Hungary","Tolna","Tamasi",9682,46.63,18.28,1.1e2
"Hungary","Pest","Diosd",9628,47.4,18.93,1.4e2
"Hungary","JaszNagykunSzolnok","Kunszentmarton",9606,46.84,20.29,83.
"Hungary","Pest","Halasztelek",9506,47.37,19.,97.
"Hungary","Pest","Ocsa",9256,47.300000000000004,19.23,1.1e2
"Hungary","Pest","Csomor",9253,47.56,19.23,2.e2
"Hungary","SzabolcsSzatmarBereg","Nagykallo",9214,47.88,21.84,1.2e2
"Hungary","Nograd","Paszto",9172,47.92,19.7,1.7e2
"Hungary","BacsKiskun","Kecel",9155,46.53,19.240000000000002,99.
"Hungary","Baranya","Siklos",9080,45.85,18.29,90.
"Hungary","Tolna","Dunafoldvar",9073,46.800000000000004,18.91,1.2e2
"Hungary","Pest","Tarnok",8999,47.38,18.86,1.1e2
"Hungary","Vas","Szentgotthard",8911,46.95,16.28,2.4e2
"Hungary","HajduBihar","Hajdudorog",8888,47.82,21.5,1.1e2
"Hungary","BorsodAbaujZemplen","Szerencs",8841,48.17,21.2,1.7e2
"Hungary","Pest","Kiskunlachaza",8821,47.2,19.01,97.
"Hungary","Bekes","Devavanya",8796,47.04,20.96,83.
"Hungary","SzabolcsSzatmarBereg","Vasarosnameny",8698,48.13,22.31,1.1e2
"Hungary","Veszprem","Balatonalmadi",8640,47.03,18.02,1.1e2
"Hungary","HajduBihar","Nadudvar",8636,47.42,21.17,85.
"Hungary","HajduBihar","Derecske",8526,47.36,21.57,94.
"Hungary","JaszNagykunSzolnok","Kunhegyes",8462,47.37,20.64,87.
"Hungary","BacsKiskun","Janoshalma",8442,46.300000000000004,19.32,1.3e2
"Hungary","Fejer","Ercsi",8383,47.25,18.900000000000002,1.2e2
"Hungary","BacsKiskun","Kunszentmiklos",8270,47.03,19.13,95.
"Hungary","Pest","Sulysap",8212,47.62,19.27,1.8e2
"Hungary","JaszNagykunSzolnok","Jaszarokszallas",8107,47.64,19.97,97.
"Hungary","Pest","Piliscsaba",8053,47.62,18.830000000000002,2.3e2
"Hungary","SzabolcsSzatmarBereg","Fehergyarmat",8019,47.99,22.52,1.1e2
"Hungary","HajduBihar","Polgar",7889,47.870000000000005,21.12,90.
"Hungary","Zala","Zalaszentgrot",7796,46.93,17.09,1.2e2
"Hungary","Csongrad","Sandorfalva",7756,46.36,20.11,78.
"Hungary","HajduBihar","Nyiradony",7727,47.7,21.92,1.5e2
"Hungary","BacsKiskun","Soltvadkert",7695,46.58,19.400000000000002,1.1e2
"Hungary","Pest","Tura",7694,47.6,19.6,1.3e2
"Hungary","Zala","Lenti",7615,46.62,16.55,1.7e2
"Hungary","BacsKiskun","Bacsalmas",7608,46.13,19.330000000000002,1.2e2
"Hungary","Pest","Erdokertes",7543,47.67,19.32,2.2e2
"Hungary","Pest","Dunavarsany",7517,47.29,19.09,94.
"Hungary","BorsodAbaujZemplen","Putnok",7501,48.31,20.42,1.8e2
"Hungary","Heves","Fuzesabony",7461,47.75,20.41,1.1e2
"Hungary","KomaromEsztergom","Nyergesujfalu",7402,47.76,18.55,1.4e2
"Hungary","Pest","Nagykovacsi",7255,47.58333,18.88333,1.3e2
"Hungary","Pest","Urom",7210,47.6,19.01,1.7e2
"Hungary","Pest","Paty",7075,47.52,18.830000000000002,2.e2
"Hungary","Pest","Orbottyan",7073,47.68,19.27,1.8e2
"Hungary","HajduBihar","Letavertes",7061,47.38,21.900000000000002,1.1e2
"Hungary","Csongrad","Mindszent",7031,46.52,20.2,79.
"Hungary","Bekes","Mezokovacshaza",7026,46.410000000000004,20.900000000000002,93.
"Hungary","Csongrad","Kistelek",7020,46.47,19.98,87.
"Hungary","Fejer","Polgardi",6931,47.07,18.31,1.7e2
"Hungary","Veszprem","Zirc",6863,47.26,17.87,4.1e2
"Hungary","Bekes","Veszto",6855,46.93,21.26,85.
"Hungary","KomaromEsztergom","Acs",6771,47.7,18.02,1.2e2
"Hungary","Veszprem","Sumeg",6758,46.99,17.28,1.9e2
"Hungary","Fejer","Enying",6671,46.93,18.25,1.3e2
"Hungary","SzabolcsSzatmarBereg","Ibrany",6634,48.14,21.71,92.
"Hungary","SzabolcsSzatmarBereg","Nyirtelek",6555,48.02,21.63,98.
"Hungary","BorsodAbaujZemplen","Felsozsolca",6521,48.11,20.85,1.1e2
"Hungary","BorsodAbaujZemplen","Mezocsat",6519,47.82,20.91,94.
"Hungary","Nograd","Szecseny",6446,48.09,19.53,1.5e2
"Hungary","Pest","Mogyorod",6438,47.6,19.25,2.1e2
"Hungary","BacsKiskun","Kerekegyhaza",6437,46.94,19.48,1.1e2
"Hungary","HajduBihar","Teglas",6406,47.730000000000004,21.69,1.3e2
"Hungary","GyorMosonSopron","Gyorujbarat",6401,47.61,17.650000000000002,1.6e2
"Hungary","SzabolcsSzatmarBereg","Balkany",6392,47.77,21.87,1.3e2
"Hungary","BacsKiskun","Solt",6361,46.800000000000004,19.01,93.
"Hungary","BorsodAbaujZemplen","Encs",6341,48.33,21.13,1.3e2
"Hungary","SzabolcsSzatmarBereg","Nagyecsed",6327,47.86,22.39,1.1e2
"Hungary","Baranya","Szentlorinc",6311,46.050000000000004,17.98,1.2e2
"Hungary","JaszNagykunSzolnok","Fegyvernek",6246,47.25,20.54,82.
"Hungary","Tolna","Bataszek",6217,46.19,18.73,88.
"Hungary","JaszNagykunSzolnok","Jaszladany",6215,47.37,20.18,82.
"Hungary","JaszNagykunSzolnok","Martfu",6169,47.02,20.28,85.
"Hungary","BacsKiskun","Szabadszallas",6148,46.88,19.23,94.
"Hungary","Pest","Taksony",6141,47.34,19.07,1.e2
"Hungary","Pest","Aszod",6129,47.660000000000004,19.490000000000002,1.4e2
"Hungary","Csongrad","Morahalom",6100,46.22,19.88,94.
"Hungary","Pest","Tapioszecso",6087,47.45,19.62,1.3e2
