"Country","State","City","Population","Latitude","Longitude","Elevation"
"Ukraine","Kyyivska","Vasylkiv",36672,50.18,30.32,1.6e2
"Ukraine","Sumska","Hlukhiv",36100,51.68,33.92,1.7e2
"Ukraine","Kyyivska","Boyarka",35968,50.32,30.32,1.8e2
"Ukraine","Mykolayivsk","Voznesensk",35843,47.58,31.330000000000002,36.
"Ukraine","Khmelnytskyi","Slavuta",35442,50.300000000000004,26.87,2.2e2
"Ukraine","Vinnica","Zhmerynka",35284,49.03,28.1,3.1e2
"Ukraine","Donetsk","Avdiyivka",35128,48.14,37.74,2.1e2
"Ukraine","Khmelnytskyi","Starokostyantyniv",35104,49.75,27.22,2.7e2
"Ukraine","Lviv","Sambir",35086,49.52,23.2,3.e2
"Ukraine","Donetsk","Dzerzhinsk",34750,48.4,37.83,1.6e2
"Ukraine","Lviv","Boryslav",34392,49.28,23.42,3.9e2
"Ukraine","Donetsk","Dobropillya",33896,48.480000000000004,37.11,1.5e2
"Ukraine","Kyyivska","Obukhiv",33102,50.1,30.63,1.8e2
"Ukraine","Zaporizhzhya","Tokmak",32996,47.25,35.71,48.
"Ukraine","Harkov","Chuhuyiv",32825,49.84,36.69,1.3e2
"Ukraine","Odesa","Yuzhne",32003,46.63,31.05,41.
"Ukraine","Vinnica","Mohyliv‐Podilskyy",31674,48.45,27.8,67.
"Ukraine","Dnipropetrovsk","Synelnykove",31552,48.33,35.52,1.8e2
"Ukraine","Harkov","Pervomayskyy",31423,49.38,36.22,1.7e2
"Ukraine","Harkov","Kupyansk",31175,49.72,37.6,1.e2
"Ukraine","Crimea","Krasnoperekopsk",30839,45.96,33.79,5.
"Ukraine","Lviv","Novoyavorivsk",30723,49.910000000000004,23.73,3.4e2
"Ukraine","Rivne","Kostopil",30186,50.88,26.45,1.9e2
"Ukraine","Crimea","Alushta",29668,44.67,34.42,29.
"Ukraine","Harkov","Balakliya",29091,49.47,36.86,86.
"Ukraine","Dnipropetrovsk","Ternivka",29070,48.52,36.09,84.
"Ukraine","Dnipropetrovsk","Pershotravensk",29019,48.35,36.38,1.2e2
"Ukraine","Ternopil","Chortkiv",29015,49.02,25.8,2.3e2
"Ukraine","Lviv","Truskavets",28867,49.28,23.5,3.9e2
"Ukraine","Lviv","Novyy Rozdil",28797,49.47,24.13,2.9e2
"Ukraine","Donetsk","Debaltseve",28644,48.34,38.4,3.1e2
"Ukraine","Rivne","Sarny",28604,51.33,26.6,1.5e2
"Ukraine","Lugansk","Kirovsk",28529,48.64,38.65,1.9e2
"Ukraine","Transcarpathia","Khust",28448,48.18,23.3,1.7e2
"Ukraine","Cherkask","Zolotonosha",28375,49.67,32.03,94.
"Ukraine","Vinnica","Khmilnyk",28332,49.550000000000004,27.97,2.4e2
"Ukraine","Donetsk","Kirovske",28149,48.15,38.36,2.4e2
"Ukraine","Kyyivska","Pereyaslav‐Khmelnytskyi",27945,50.08,31.470000000000002,87.
"Ukraine","Kirovograd","Znamyanka",27528,48.71,32.660000000000004,1.9e2
"Ukraine","Crimea","Bakhchysaray",27351,44.75,33.87,2.5e2
"Ukraine","Kyyivska","Bucha",27070,50.370000000000005,30.21,1.4e2
"Ukraine","Zhitomir","Malyn",26934,50.77,29.23,1.5e2
"Ukraine","Cherkask","Kaniv",26194,49.75,31.470000000000002,1.3e2
"Ukraine","Sumska","Lebedyn",26158,50.59,34.480000000000004,1.2e2
"Ukraine","Lugansk","Perevalsk",25941,48.44,38.82,2.6e2
"Ukraine","Vinnica","Haysyn",25920,48.81,29.400000000000002,2.1e2
"Ukraine","Zhitomir","Korostyshiv",25817,50.32,29.07,1.6e2
"Ukraine","Herson","Henichesk",25633,46.18,34.81,9.
"Ukraine","Transcarpathia","Vynohradiv",25543,48.14,23.04,1.4e2
"Ukraine","Crimea","Saky",25146,45.14,33.6,7.
"Ukraine","Kyyivska","Slavutych",25112,51.550000000000004,30.75,1.4e2
"Ukraine","Herson","Tsyurupynsk",25098,46.62,32.71,8.
"Ukraine","Rivne","Zdolbuniv",24852,50.52,26.25,2.e2
"Ukraine","Vinnica","Kozyatyn",24175,49.72,28.830000000000002,2.9e2
"Ukraine","Kyyivska","Vyshhorod",24164,50.58,30.5,98.
"Ukraine","Poltava","Hadyach",24129,50.3667,34.,"null"
"Ukraine","Sumska","Krolevets",24100,51.550000000000004,33.38,1.7e2
"Ukraine","Lviv","Zolochiv",24059,49.800000000000004,24.900000000000002,2.7e2
"Ukraine","Transcarpathia","Berehove",24038,48.21,22.63,1.1e2
"Ukraine","Donetsk","Dokuchayivsk",23881,47.730000000000004,37.67,1.4e2
"Ukraine","Dnipropetrovsk","Vilnohirsk",23764,48.480000000000004,34.02,1.7e2
"Ukraine","Lviv","Brody",23713,50.08,25.150000000000002,2.2e2
"Ukraine","Harkov","Pesochin",23537,49.953888888889,36.109166666667,"null"
"Ukraine","Donetsk","Volnovakha",23442,47.6,37.49,2.6e2
"Ukraine","Lugansk","Molodohvardiysk",23332,48.35,39.730000000000004,2.e2
"Ukraine","Donetsk","Selidove",23301,48.13,37.300000000000004,1.9e2
"Ukraine","Harkov","Merefa",23034,49.82,36.050000000000004,1.1e2
"Ukraine","Lugansk","Kreminna",22858,49.050000000000004,38.22,59.
"Ukraine","Khmelnytskyi","Polonne",22760,50.120000000000005,27.52,2.4e2
"Ukraine","Harkov","Lyubotyn",22536,49.95,35.97,1.8e2
"Ukraine","Sumska","Trostyanets",22434,50.47,34.95,1.2e2
"Ukraine","Donetsk","Krasnyy Lyman",22315,48.99,37.81,1.1e2
"Ukraine","Vinnica","Ladyzhyn",22300,48.67,29.25,1.8e2
"Ukraine","Lugansk","Sukhodilsk",22282,48.35,39.7,2.e2
"Ukraine","Ivano‐Frankivsk","Nadvirna",22281,48.63,24.580000000000002,4.3e2
"Ukraine","Harkov","Krasnohrad",22058,49.370000000000005,35.45,1.5e2
"Ukraine","Crimea","Armyansk",21956,46.11,33.7,12.
"Ukraine","Lugansk","Popasna",21917,48.63,38.38,2.5e2
"Ukraine","Ternopil","Kremenets",21679,50.1,25.72,3.2e2
"Ukraine","Ivano‐Frankivsk","Bolekhiv",21610,49.07,23.87,3.6e2
"Ukraine","Lviv","Sokal",21386,50.480000000000004,24.28,2.e2
"Ukraine","Harkov","Pisochyn",21212,49.95,36.1,1.5e2
"Ukraine","Lviv","Stebnyk",20888,49.300000000000004,23.57,3.2e2
"Ukraine","Ivano‐Frankivsk","Dolyna",20619,48.800000000000004,24.02,5.6e2
"Ukraine","Odesa","Kiliya",20311,45.45,29.27,3.
"Ukraine","Khmelnytskyi","Volochysk",20308,49.53,26.17,3.e2
"Ukraine","Kyyivska","Yahotyn",20232,50.28,31.77,1.2e2
"Ukraine","Donetsk","Kurakhove",20098,47.980000000000004,37.27,1.4e2
"Ukraine","Zaporizhzhya","Polohy",19906,47.480000000000004,36.25,1.1e2
"Ukraine","Zaporizhzhya","Vilnyansk",19906,47.94,35.43,1.4e2
"Ukraine","Dnipropetrovsk","Pyatykhatky",19666,48.410000000000004,33.71,1.6e2
"Ukraine","Khmelnytskyi","Krasyliv",19618,49.65,26.97,3.2e2
"Ukraine","Harkov","Kivsharivka",19618,49.620000000000005,37.7,93.
"Ukraine","Zaporizhzhya","Dniprorudne",19479,47.410000000000004,35.02,72.
"Ukraine","Kirovograd","Dolynska",19420,48.120000000000005,32.77,1.8e2
"Ukraine","Dnipropetrovsk","Pidhorodne",19322,48.58,35.12,57.
"Ukraine","Cherkask","Zvenyhorodka",19262,49.08,30.970000000000002,1.6e2
"Ukraine","Herson","Skadovsk",19216,46.12,32.92,4.
"Ukraine","Vinnica","Kalynivka",19203,49.46,28.53,2.8e2
"Ukraine","Harkov","Dergachi",19153,50.11,36.12,1.2e2
"Ukraine","Harkov","Volchansk",19123,50.300000000000004,36.95,1.1e2
"Ukraine","Odesa","Reni",19109,45.45,28.28,3.
"Ukraine","Cherkask","Shpola",18998,49.0333,31.4167,"null"
"Ukraine","Odesa","Balta",18993,47.94,29.62,1.3e2
"Ukraine","Kirovograd","Novoukrayinka",18803,48.32,31.52,1.4e2
"Ukraine","Cherkask","Khrystynivka",18671,48.83,29.97,2.5e2
"Ukraine","Cherkask","Korsun‐Shevchenkivskyy",18593,49.43,31.25,1.3e2
"Ukraine","Donetsk","Zuhres",18553,48.02,38.27,1.5e2
"Ukraine","Chernigov","Bakhmach",18552,51.18,32.78,1.4e2
"Ukraine","Donetsk","Amvrosiyivka",18413,47.79,38.480000000000004,1.4e2
"Ukraine","Lugansk","Starobilsk",18297,49.28,38.910000000000004,61.
"Ukraine","Ternopil","Berezhany",18264,49.45,24.93,2.9e2
"Ukraine","Lugansk","Svatove",18241,49.410000000000004,38.15,67.
"Ukraine","Kyyivska","Berezan",18023,50.32,31.470000000000002,97.
"Ukraine","Odesa","Rozdilna",17995,46.85,30.080000000000002,1.4e2
"Ukraine","Lugansk","Lutuhyne",17989,48.4,39.21,1.3e2
"Ukraine","Harkov","Bohodukhiv",17818,50.160000000000004,35.52,1.3e2
