"Country","State","City","Population","Latitude","Longitude","Elevation"
"Russia","Kemerovo","Kiselyovsk",90980,53.980000000000004,86.65,3.2e2
"Russia","MoskovskayaOblast","Voskresensk",90888,55.31,38.7,1.3e2
"Russia","Krasnoyarsk","Kansk",90231,56.2,95.71000000000001,2.e2
"Russia","Penza","Kuznetsk",89541,53.120000000000005,46.6,2.3e2
"Russia","Leningrad","Gatchina",88842,59.57,30.13,96.
"Russia","NizhnyNovgorod","Sarov",87755,55.38,43.83,1.2e2
"Russia","Orenburg","Buzuluk",87680,52.78,52.26,71.
"Russia","Chelyabinsk","Ozyorsk",87541,55.76,60.7,2.4e2
"Russia","Kirov","KirovoChepetsk",87182,58.550000000000004,50.04,1.7e2
"Russia","Krasnodar","Yeysk",87064,46.7,38.27,16.
"Russia","Belgorod","Gubkin",86180,51.28,37.39,1.7e2
"Russia","Tatarstan","Bugulma",86085,54.550000000000004,52.800000000000004,3.e2
"Russia","Krasnoyarsk","Zheleznogorsk",84860,56.25,93.53,1.5e2
"Russia","Perm","Chaykovskiy",84105,56.78,54.15,1.1e2
"Russia","Ivanovo","Kineshma",83871,57.44,42.13,1.e2
"Russia","Kemerovo","AnzheroSudzhensk",83861,56.08,86.04,2.3e2
"Russia","Kemerovo","Yurga",83466,55.72,84.89,1.6e2
"Russia","Chelyabinsk","Troitsk",82676,54.1,61.57,1.7e2
"Russia","Rostov","Azov",82591,47.11,39.410000000000004,41.
"Russia","Irkutsk","UstIlimsk",82455,58.,102.66,3.e2
"Russia","MoskovskayaOblast","Klin",82419,56.34,36.7,1.5e2
"Russia","SaintPetersburg","Pushkin",82416,59.72,30.42,44.
"Russia","MoskovskayaOblast","Ramenskoye",81003,55.49,38.35,1.1e2
"Russia","Stavropol","Yessentuki",80989,44.04,42.85,6.2e2
"Russia","MoskovskayaOblast","Reutov",80036,55.76,37.86,1.6e2
"Russia","Leningrad","Vyborg",79962,60.7,28.75,11.
"Russia","Krasnodar","Kropotkin",79844,45.44,40.58,81.
"Russia","Kurgan","Shadrinsk",79519,56.08,63.64,79.
"Russia","Komi","Vorkuta",79205,67.5,64.,1.7e2
"Russia","MoskovskayaOblast","Dolgoprudnyy",78415,55.93,37.51,1.9e2
"Russia","Irkutsk","UsolyeSibirskoye",77989,52.76,103.63,4.5e2
